bill_id,chamber,vote_id,OKL000171,OKL000267,OKL000180,OKL000254,OKL000172,OKL000193,OKL000197,OKL000186,OKL000167,OKL000200,OKL000257,OKL000183,OKL000065,OKL000201,OKL000185,OKL000190,OKL000261,OKL000187,OKL000256,OKL000203,OKL000178,OKL000198,OKL000165,OKL000184,OKL000191,OKL000264,OKL000194,OKL000259,OKL000195,OKL000202,OKL000265,OKL000188,OKL000253,OKL000266,OKL000189,OKL000260,OKL000169,OKL000096,OKL000166,OKL000058,OKL000116,OKL000066,OKL000093,OKL000051,OKL000064,OKL000103,OKL000086,OKL000074,OKL000092,OKL000115,OKL000056,OKL000123,OKL000090,OKL000109,OKL000146,OKL000108,OKL000132,OKL000143,OKL000125,OKL000118,OKL000111,OKL000121,OKL000098,OKL000060,OKL000104,OKL000105,OKL000087,OKL000113,OKL000054,OKL000124,OKL000126,OKL000057,OKL000100,OKL000106,OKL000133,OKL000077,OKL000134,OKL000149,OKL000082,OKL000174,OKL000130,OKL000061,OKL000084,OKL000097,OKL000110,OKL000127,OKL000147,OKL000055,OKL000062,OKL000129,OKL000140,OKL000075,OKL000063,OKL000072,OKL000089,OKL000107,OKL000069,OKL000059,OKL000144,OKL000081
OKB00010355,upper,OKV00012202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011791,upper,OKV00012447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011053,upper,OKV00012291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011698,lower,OKV00011922,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1
OKB00010829,upper,OKV00012143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010240,upper,OKV00012081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010121,upper,OKV00012115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010121,lower,OKV00012520,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,1,,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1
OKB00010010,upper,OKV00012109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011267,upper,OKV00012419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010056,upper,OKV00012205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010620,upper,OKV00012454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011241,lower,OKV00012408,,2,1,2,2,1,2,1,2,1,2,2,1,2,2,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,,1,2,2,,1,2,2,2,,1,2,2,1,1,1,,1,1,,2,1,2,1,1,1,2,2,1,2,2,2,1,1,2,1,2,1,1,1,2,,1,1,1,,1,2,,2,2,2,2,2,1,1,2,1,1,,2,2,2,1,1
OKB00011241,lower,OKV00012406,,2,1,2,2,1,2,1,2,1,2,2,1,2,1,1,1,1,2,,2,1,1,1,2,1,2,1,2,2,2,2,2,2,1,,1,,1,1,1,,1,2,,1,1,2,1,1,1,2,1,1,,1,1,2,1,1,1,2,1,1,2,2,2,1,1,2,1,2,1,1,1,2,,1,1,,1,1,2,,,2,2,2,1,1,1,2,1,1,,2,2,2,1,1
OKB00010578,lower,OKV00012020,,1,1,1,1,1,,2,1,2,2,1,1,1,1,2,,,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,,1,2,,1,2,1,1,1,,,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,,1,1,2,1,1,1,2,1,1,1,1,1,2,1,,1,1,1,1,1,1,2,1,1,1,1,2,,1,2,1,1,1,1,1,1,2,1
OKB00009943,upper,OKV00012473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00009943,lower,OKV00012519,,1,1,1,1,1,1,2,2,1,2,1,1,,1,1,1,1,1,1,1,1,1,1,2,1,1,,2,1,2,1,1,2,2,,1,1,2,1,1,1,1,2,1,,1,1,,2,1,,1,1,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,,1,,1,1
OKB00011558,lower,OKV00011971,,1,1,2,,1,,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,2,1,1,2,2,1,1,1,,1,1,,1,1,1,1,1,,,1,1,2,2,2,1,2,1,1,1,2,1,2,,1,2,1,1,1,2,2,1,1,2,1,1,2,2,1,1,,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,,,1,2,1,2,1,2
OKB00010092,lower,OKV00011552,,1,1,1,1,1,2,1,2,,2,,,1,1,1,1,1,1,1,2,1,2,2,2,1,1,,1,1,2,1,1,1,2,,1,1,,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,,2,2,2,1,1,1,1,1,,1,1,1,1,1,2,1,1,2,1,1,1,2,2,,1,1,,1,1,1,2,1,1,1,1
OKB00011892,upper,OKV00012265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011695,lower,OKV00011506,,2,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,1,2,2,2,,2,,2,,2,,1,,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,,2,1,1,2,2,1,,1,2,1,2,1,1
OKB00011695,upper,OKV00012554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010163,lower,OKV00011776,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,,1
OKB00010114,upper,OKV00012066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010839,lower,OKV00011734,1,1,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,,1,1,,1,1,1,2,1,1,2,,1,1,1,1,1,2,1,2,2,2,1,,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,1,2,2,1,2,1,2,2,,2,1,2,1,1,1,2,1,1,,2,2,1,1,1,2,1,2,1,2,1,1,,2
OKB00011771,upper,OKV00012431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011541,upper,OKV00012197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010638,lower,OKV00012474,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1
OKB00011295,upper,OKV00012443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011544,lower,OKV00011641,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,,1,1,,,1,1,1,,1,1,1,1,,1,1,1,1,1,1,2,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1
OKB00011544,upper,OKV00012529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010453,lower,OKV00011542,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OKB00011398,lower,OKV00011704,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,,1
OKB00011810,upper,OKV00012457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011235,upper,OKV00012400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011235,upper,OKV00012398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00009935,upper,OKV00012450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011452,upper,OKV00012112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011545,upper,OKV00012201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010058,upper,OKV00012245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011480,upper,OKV00012147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011359,lower,OKV00012481,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,,1,1,1,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
OKB00010751,lower,OKV00012092,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,,1,,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,,1,2,1
OKB00010174,lower,OKV00011916,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1
OKB00010847,lower,OKV00011956,,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,,2,2,1,,1,1,1,1,,1,1,,1,,,1,1,2,1,1,1,2,2,1,1,,1,1,1,1,1,1,1,1,1
OKB00009842,lower,OKV00011993,,1,1,1,,1,,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,,,1,,2,2,2,1,,1,1,1,,1,2,,1,1,1,1,1,1,1,1,2,1,1,1,,1,2,1,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,2
OKB00010136,upper,OKV00012173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010321,upper,OKV00012166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010505,upper,OKV00012338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011588,lower,OKV00011979,,1,,1,1,2,1,1,2,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,,1,2,1,,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,,1,1,2,1,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1,,,1,1,2,2,,1,1,1,1,1,1,1,1,1
OKB00010507,lower,OKV00012340,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,,1,1,,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,2,1,1,1,,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,,1,1,1,,1
OKB00011905,upper,OKV00012416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010238,lower,OKV00011895,,1,,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,,1,2,1,,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,,1,1,1,1,2,
OKB00010129,lower,OKV00011899,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OKB00010330,lower,OKV00011960,,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OKB00010182,lower,OKV00012003,,1,1,1,1,1,1,2,1,2,1,1,2,,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,,1,1,1,,2,1,1,,1,1,1,1,1,,1,1,1,2,1,1,2,1,1,1,,1,2,2,1,1,1,2,1,1,1,2,,1,1,1,2,1,2,1,2,1,2,1,1,1,1,2,,1,,1,2,2,1,1,1,2,,1,1,1,2,2
OKB00011357,lower,OKV00011930,,1,1,1,,1,,,1,1,,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,,,,1,1,1,,1,,1,1,,1,1,1,1,1,,,1,,1,1,1,1,,1,1,1,,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1
OKB00010730,upper,OKV00012078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010255,lower,OKV00011713,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1
OKB00010133,upper,OKV00012159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011511,upper,OKV00012175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010960,upper,OKV00012223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00009808,lower,OKV00012216,,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,2,1,,2,,,2,2,,,2,1,1,,1,2,1,1,1,1,1,1,,,1,,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,,,1,1,1,2,,1,1,2,1,1,1,2,1,2,1,1
OKB00010986,lower,OKV00011909,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1
OKB00010071,upper,OKV00012371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011738,lower,OKV00012018,,1,1,1,1,1,1,1,2,1,2,1,1,,1,1,1,1,1,1,2,1,2,1,1,1,1,,1,2,1,1,1,1,1,,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,2,1,1,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,,1,1,1,1
OKB00011362,lower,OKV00011699,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,,1,1,,1,,1
OKB00011387,lower,OKV00012047,,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OKB00010758,upper,OKV00012095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010767,upper,OKV00012101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010316,lower,OKV00012158,,2,1,2,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,,1,,1,1,1,,,1,1,,,1,1,2,1,1,1,1,1,1,,,1,1,2,1,1,1,1,1,1,1,1,,1,1,1,1,2,1,1,2,1,2,1,2,1,1,1,,1,1,1,1,2,1,1,1,1,1,,1,1,1,1,1
OKB00010083,lower,OKV00012091,,2,2,1,1,2,2,1,2,1,2,2,1,2,1,2,1,1,1,1,2,1,1,2,2,1,2,1,1,2,2,2,1,2,,,1,2,2,,,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,1,,2,2,1,1,2,2,2,1,2,1,2,1,1,1,2,,2,2,1,1,,2,2,1,1,1,2,1,1,1,2,2,2,1,1
OKB00010083,lower,OKV00012089,,1,2,2,1,2,2,1,1,1,2,2,1,,1,2,,1,,1,2,1,1,1,2,1,2,1,2,2,2,1,1,2,2,,1,2,1,1,,2,2,,,1,2,2,1,1,1,1,,1,1,1,,1,2,1,1,2,2,1,2,2,1,1,1,2,1,1,2,1,1,1,2,1,1,,1,2,2,,1,1,2,2,1,1,1,1,1,,1,2,2,2,1,1
OKB00010124,upper,OKV00012126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00011487,lower,OKV00012157,,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,,1,,1,1,1,,,1,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
OKB00010360,lower,OKV00012210,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,,1,1,1,1,,1,1,1,1,1
OKB00010152,lower,OKV00012238,,1,2,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,1,1,2,1,1,1,,1,1,1,,1,2,1,1,,1,1,1,2,2,1,2,2,1,,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,,1,1,1,1,1,2,,2,2,2,2,1,1,1,2,1,,2,2,1,2,1,1
OKB00010500,lower,OKV00012332,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,2,1,1,1,,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,,1,1,1,1,1
OKB00011193,lower,OKV00011876,,1,1,1,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,2,1,1,1,,1,,1,,1,1,1,2,,1,1,1,1,1,1,1,,,,1,1,1,1,1,,,1,1,1,1,1,1,,1,2,1,,,1,2,,1,1,1,1,,1,,,1,1,,1,1,,1,1,,,1,,1,,1
OKB00011893,upper,OKV00012275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKB00010778,lower,OKV00011719,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,2,1,1,1,1,1,1,1,1,,1,1,,1,1,1,,1,1,1,,1,,1,,1
